Velocità;DistanzaLineaCentrale;SensoreSXSX;SensoreSX;SensoreCentrale;SensoreDX;SensoreDXDX;AngoloTraccia
224.065;-0.571258;28.3162;81.658;200.0;19.3461;7.43993;0.0188935;1
224.198;-0.573154;28.3451;81.6975;200.0;19.2725;7.4083;0.0187144;1
224.329;-0.575034;28.3736;81.7348;200.0;19.1998;7.37697;0.0185313;1
224.462;-0.57689;28.4017;81.7721;200.0;19.1278;7.34603;0.0183523;1
224.596;-0.578733;28.4298;81.8104;200.0;19.056;7.31525;0.0181782;1
224.729;-0.58056;28.4577;81.8489;200.0;18.9847;7.28474;0.0180078;1
224.862;-0.582364;28.4851;81.8862;200.0;18.9142;7.25459;0.0178373;1
224.995;-0.584158;28.5122;81.9209;200.0;18.8446;7.22466;0.0176606;1
225.126;-0.58593;28.5388;81.9539;200.0;18.7759;7.1951;0.0174825;1
225.259;-0.587686;28.5653;81.9882;200.0;18.7075;7.16579;0.0173109;1
225.392;-0.589429;28.5917;82.0229;200.0;18.6394;7.13665;0.0171425;1
225.525;-0.591148;28.6177;82.0566;200.0;18.5722;7.10792;0.0169754;1
225.657;-0.592855;28.6434;82.0892;200.0;18.5056;7.07941;0.0168066;1
225.79;-0.594546;28.6687;82.1199;200.0;18.4398;7.05117;0.0166347;1
225.921;-0.596214;28.6936;82.1498;200.0;18.3749;7.02332;0.0164642;1
226.054;-0.597871;28.7185;82.1804;200.0;18.3101;6.99562;0.0162976;1
226.186;-0.59951;28.743;82.2107;200.0;18.246;6.96823;0.0161331;1
226.318;-0.601131;28.7673;82.2407;200.0;18.1825;6.94111;0.0159702;1
226.451;-0.602742;28.7914;82.2694;200.0;18.1196;6.91419;0.0158057;1
226.582;-0.604326;28.8149;82.2959;200.0;18.0579;6.88772;0.0156384;1
226.714;-0.605901;28.8383;82.3229;200.0;17.9964;6.8614;0.0154741;1
226.846;-0.607459;28.8615;82.35;200.0;17.9354;6.83535;0.0153131;1
226.978;-0.608997;28.8843;82.3768;200.0;17.8751;6.80961;0.0151541;1
227.11;-0.610528;28.9071;82.4029;200.0;17.8151;6.784;0.0149946;1
227.241;-0.612031;28.9292;82.4272;200.0;17.7564;6.75887;0.0148337;1
227.372;-0.613526;28.9513;82.4512;200.0;17.698;6.73389;0.0146735;1
227.504;-0.615003;28.9731;82.4752;200.0;17.6402;6.70917;0.0145159;1
227.635;-0.616463;28.9946;82.4986;200.0;17.583;6.68474;0.0143595;1
227.767;-0.617913;29.016;82.5219;200.0;17.5261;6.66047;0.014204;1
227.898;-0.619338;29.0369;82.544;200.0;17.4703;6.63663;0.0140493;1
228.029;-0.620757;29.0577;82.5658;200.0;17.4147;6.61289;0.0138946;1
228.159;-0.622154;29.0782;82.5867;200.0;17.36;6.58953;0.0137403;1
228.29;-0.623538;29.0984;82.6072;200.0;17.3058;6.56636;0.0135872;1
228.421;-0.624908;29.1184;82.6276;200.0;17.2521;6.54343;0.0134358;1
228.552;-0.62626;29.1382;82.6475;200.0;17.199;6.52079;0.0132861;1
228.682;-0.627603;29.1577;82.6668;200.0;17.1463;6.49832;0.0131359;1
228.813;-0.628921;29.1769;82.6851;200.0;17.0947;6.47626;0.0129864;1
228.943;-0.630235;29.196;82.7036;200.0;17.0431;6.45426;0.0128384;1
229.073;-0.631524;29.2147;82.7212;200.0;16.9926;6.43268;0.0126915;1
229.203;-0.632806;29.2332;82.7384;200.0;16.9423;6.41122;0.0125444;1
229.333;-0.634068;29.2514;82.7548;200.0;16.8928;6.39009;0.0123982;1
229.463;-0.635318;29.2695;82.7715;200.0;16.8437;6.36916;0.0122547;1
229.593;-0.636553;29.2873;82.7876;200.0;16.7952;6.34847;0.0121119;1
229.722;-0.637771;29.3048;82.8026;200.0;16.7475;6.32808;0.0119681;1
229.852;-0.63898;29.3221;82.8171;200.0;16.7001;6.30785;0.0118246;1
229.981;-0.640169;29.3391;82.8311;200.0;16.6535;6.28794;0.0116827;1
230.11;-0.64135;29.3561;82.8457;200.0;16.6071;6.26816;0.0115438;1
230.239;-0.642507;29.3726;82.8595;200.0;16.5617;6.24877;0.0114062;1
230.368;-0.643662;29.3891;82.8728;200.0;16.5163;6.22943;0.0112674;1
230.497;-0.644793;29.4052;82.8851;200.0;16.4721;6.2105;0.0111294;1
230.625;-0.645921;29.4212;82.8974;200.0;16.4278;6.19161;0.0109916;1
230.754;-0.647022;29.4368;82.9084;200.0;16.3848;6.17319;0.0108542;1
230.882;-0.64812;29.4524;82.9205;200.0;16.3416;6.15479;0.0107207;1
231.011;-0.649194;29.4676;82.932;200.0;16.2994;6.13679;0.0105891;1
231.139;-0.650266;29.4827;82.9429;200.0;16.2573;6.11883;0.0104561;1
231.266;-0.651314;29.4974;82.952;200.0;16.2165;6.10131;0.0103214;1
231.394;-0.652359;29.512;82.9611;200.0;16.1757;6.08382;0.0101869;1
231.521;-0.653379;29.5263;82.9704;200.0;16.1357;6.06675;0.010057;1
231.649;-0.654397;29.5407;82.9809;200.0;16.0956;6.04967;0.00993133;1
231.777;-0.655391;29.5546;82.9895;200.0;16.0567;6.03303;0.0098033;1
231.903;-0.656382;29.5684;82.9973;200.0;16.018;6.01645;0.00967336;1
232.03;-0.657349;29.5817;83.0038;200.0;15.9804;6.00028;0.00954318;1
232.157;-0.658316;29.5951;83.0111;200.0;15.9426;5.9841;0.00941563;1
232.283;-0.659255;29.6082;83.0186;200.0;15.9058;5.96837;0.00929284;1
232.411;-0.660195;29.6213;83.0265;200.0;15.8688;5.95261;0.00917101;1
232.536;-0.661111;29.6339;83.0324;200.0;15.8331;5.93729;0.00904703;1
232.662;-0.662024;29.6464;83.0378;200.0;15.7976;5.92202;0.00892186;1
232.788;-0.662916;29.6585;83.0418;200.0;15.7631;5.90714;0.00879598;1
232.913;-0.663801;29.6706;83.047;200.0;15.7286;5.89232;0.00867438;1
233.039;-0.664668;29.6826;83.0532;200.0;15.6946;5.8778;0.00855875;1
233.165;-0.665528;29.6944;83.0582;200.0;15.661;5.86341;0.00844097;1
233.29;-0.666372;29.7057;83.0614;200.0;15.6283;5.8493;0.00831962;1
233.414;-0.667205;29.7169;83.0635;200.0;15.5962;5.83541;0.00819659;1
233.538;-0.668028;29.7279;83.0661;200.0;15.5644;5.82166;0.00807691;1
233.663;-0.668833;29.7389;83.0702;200.0;15.5329;5.80819;0.00796437;1
233.789;-0.669636;29.7498;83.0742;200.0;15.5016;5.79474;0.00785208;1
233.912;-0.670415;29.7601;83.0756;200.0;15.4715;5.78174;0.00773525;1
234.036;-0.671194;29.7705;83.0766;200.0;15.4416;5.76874;0.00761724;1
234.159;-0.671949;29.7803;83.0764;200.0;15.4127;5.75617;0.00749946;1
234.282;-0.6727;29.7903;83.0779;200.0;15.3837;5.74363;0.00738716;1
234.407;-0.673435;29.8002;83.0802;200.0;15.3551;5.73133;0.00728011;1
234.53;-0.67416;29.8098;83.0811;200.0;15.3271;5.71922;0.0071702;1
234.652;-0.674876;29.8191;83.0804;200.0;15.2997;5.7073;0.00705695;1
234.774;-0.675574;29.828;83.0784;200.0;15.2732;5.69569;0.00694203;1
234.896;-0.67627;29.837;83.0769;200.0;15.2467;5.6841;0.00682902;1
235.018;-0.676941;29.8458;83.0771;200.0;15.2209;5.67291;0.00672531;1
235.142;-0.677613;29.8546;83.0774;200.0;15.1949;5.66169;0.00662208;1
235.263;-0.678264;29.8629;83.075;200.0;15.1702;5.65085;0.00651288;1
235.384;-0.678909;29.871;83.0712;200.0;15.146;5.64015;0.00640082;1
235.505;-0.679544;29.8789;83.0672;200.0;15.1222;5.62962;0.00628948;1
235.626;-0.680161;29.8868;83.065;200.0;15.0987;5.61935;0.00618672;1
235.749;-0.680779;29.8948;83.0642;200.0;15.075;5.60904;0.00608802;1
235.869;-0.68137;29.9022;83.0604;200.0;15.0527;5.59923;0.00598407;1
235.988;-0.681961;29.9094;83.0555;200.0;15.0307;5.58944;0.00587678;1
236.108;-0.682537;29.9164;83.0496;200.0;15.0094;5.57991;0.00576854;1
236.227;-0.683101;29.9233;83.0442;200.0;14.9885;5.57057;0.00566363;1
236.346;-0.68366;29.9303;83.0411;200.0;14.9673;5.56128;0.00556707;1
236.468;-0.684197;29.9369;83.0367;200.0;14.9472;5.55237;0.00546956;1
236.586;-0.684734;29.9433;83.0305;200.0;14.9274;5.5435;0.00536633;1
236.704;-0.685254;29.9493;83.0224;200.0;14.9086;5.53493;0.00525975;1
236.822;-0.685765;29.9552;83.0138;200.0;14.8902;5.52654;0.00515318;1
236.94;-0.686267;29.9612;83.0084;200.0;14.8716;5.51823;0.00505781;1
237.061;-0.686751;29.967;83.0032;200.0;14.8537;5.51022;0.00496626;1
237.178;-0.687234;29.9726;82.9956;200.0;14.8361;5.50226;0.00486684;1
237.295;-0.687698;29.9777;82.9855;200.0;14.8198;5.49466;0.00476265;1
237.411;-0.688155;29.9826;82.9752;200.0;14.8037;5.48719;0.0046587;1
237.527;-0.688604;29.9877;82.9667;200.0;14.7877;5.47982;0.0045619;1
237.645;-0.689033;29.9926;82.9597;200.0;14.7721;5.47274;0.00447273;1
237.763;-0.689463;29.9974;82.9509;200.0;14.7568;5.46569;0.00437784;1
237.878;-0.689873;30.0016;82.9395;200.0;14.7427;5.45901;0.00427771;1
237.993;-0.690276;30.0057;82.9271;200.0;14.7291;5.45247;0.00417566;1
238.108;-0.690672;30.0097;82.9152;200.0;14.7157;5.44605;0.004076;1
238.223;-0.691047;30.0137;82.9055;200.0;14.7026;5.43992;0.0039866;1
238.341;-0.691424;30.0177;82.896;200.0;14.6895;5.43377;0.00389791;1
238.455;-0.69178;30.0211;82.8832;200.0;14.6777;5.42802;0.00380158;1
238.568;-0.692129;30.0242;82.8685;200.0;14.6666;5.42241;0.00370026;1
238.681;-0.692471;30.0272;82.8533;200.0;14.6558;5.41693;0.00359845;1
238.794;-0.692793;30.0302;82.8409;200.0;14.6453;5.41175;0.00350857;1
238.912;-0.693115;30.0333;82.83;200.0;14.6345;5.40653;0.00342369;1
239.024;-0.693418;30.0359;82.8155;200.0;14.6251;5.40169;0.00332999;1
239.135;-0.693714;30.0381;82.7987;200.0;14.6164;5.39702;0.00323033;1
239.247;-0.694004;30.0402;82.7815;200.0;14.6079;5.39243;0.00312996;1
239.359;-0.694272;30.0421;82.7652;200.0;14.6001;5.38822;0.00303602;1
239.471;-0.694541;30.0443;82.752;200.0;14.5919;5.38393;0.00295162;1
239.585;-0.69479;30.046;82.736;200.0;14.5848;5.38002;0.0028615;1
239.696;-0.695032;30.0474;82.7175;200.0;14.5785;5.37628;0.0027647;1
239.806;-0.695269;30.0486;82.698;200.0;14.5725;5.37264;0.00266504;1
239.916;-0.695484;30.0494;82.6778;200.0;14.5675;5.36937;0.00256658;1
240.025;-0.695698;30.0506;82.6609;200.0;14.562;5.36606;0.00247884;1
240.139;-0.695894;30.0514;82.6434;200.0;14.5573;5.36308;0.00239205;1
240.248;-0.696082;30.0519;82.623;200.0;14.5534;5.36027;0.00229692;1
240.356;-0.696263;30.0521;82.6006;200.0;14.5501;5.35761;0.00219679;1
240.465;-0.696424;30.0519;82.5771;200.0;14.5478;5.3553;0.00209594;1
240.573;-0.696585;30.052;82.5568;200.0;14.545;5.35296;0.00200534;1
240.686;-0.696721;30.0518;82.5369;200.0;14.5431;5.351;0.00191998;1
240.793;-0.696856;30.0514;82.5142;200.0;14.5417;5.34913;0.00182581;1
240.9;-0.696978;30.0505;82.489;200.0;14.5412;5.34751;0.00172544;1
241.007;-0.697085;30.0494;82.463;200.0;14.5415;5.34614;0.00162435;1
241.114;-0.697187;30.0483;82.4384;200.0;14.5418;5.34485;0.00152898;1
241.222;-0.697268;30.0471;82.415;200.0;14.5426;5.3439;0.00144076;1
241.331;-0.697349;30.0457;82.3899;200.0;14.5438;5.34297;0.00134706;1
241.437;-0.69741;30.0438;82.3622;200.0;14.5462;5.34242;0.00124788;1
241.542;-0.697464;30.0417;82.3335;200.0;14.5491;5.34202;0.00114632;1
241.648;-0.697505;30.0394;82.3043;200.0;14.5526;5.34182;0.00104523;1
241.754;-0.697532;30.0371;82.2772;200.0;14.5563;5.34184;9.53197E-4;1
241.862;-0.697554;30.0347;82.2498;200.0;14.5603;5.34194;8.60691E-4;1
241.967;-0.697554;30.0317;82.2193;200.0;14.5656;5.34247;7.61509E-4;1
242.071;-0.697554;30.0286;82.1873;200.0;14.5712;5.34302;6.57797E-4;1
242.175;-0.69753;30.025;82.1542;200.0;14.578;5.34401;5.53846E-4;1
242.28;-0.697502;30.0216;82.1235;200.0;14.5846;5.345;4.58002E-4;1
242.387;-0.697456;30.018;82.0927;200.0;14.5919;5.34632;3.65019E-4;1
242.491;-0.697403;30.014;82.0591;200.0;14.5999;5.3478;2.63929E-4;1
242.594;-0.697334;30.0097;82.0235;200.0;14.609;5.34957;1.58548E-4;1
242.697;-0.697254;30.0051;81.9871;200.0;14.6187;5.35156;5.22137E-5;1
242.8;-0.697163;30.0005;81.952;200.0;14.6285;5.35371;-4.79857E-5;1
242.906;-0.697056;29.9957;81.9175;200.0;14.6389;5.35612;-1.4383E-4;1
243.008;-0.696941;29.9906;81.8809;200.0;14.6501;5.35869;-2.45873E-4;1
243.11;-0.696807;29.985;81.8419;200.0;14.6623;5.36163;-3.52208E-4;1
243.212;-0.696668;29.9794;81.8024;200.0;14.675;5.36467;-4.59973E-4;1
243.314;-0.696506;29.9733;81.7622;200.0;14.6886;5.3681;-5.65831E-4;1
243.416;-0.696343;29.9674;81.7238;200.0;14.7021;5.37153;-6.66443E-4;1
243.521;-0.696155;29.961;81.6836;200.0;14.7168;5.37541;-7.68963E-4;1
243.622;-0.695965;29.9544;81.6416;200.0;14.732;5.37936;-8.76729E-4;1
243.723;-0.69575;29.9473;81.5975;200.0;14.7486;5.38375;-9.88309E-4;1
243.824;-0.695533;29.9402;81.5532;200.0;14.7652;5.3882;-0.00109989;1
243.924;-0.695291;29.9328;81.5101;200.0;14.7828;5.39305;-0.00120384;1
244.028;-0.695047;29.9254;81.4668;200.0;14.8004;5.39793;-0.00130779;1
244.128;-0.694778;29.9173;81.4203;200.0;14.8196;5.40328;-0.00141937;1
244.228;-0.694507;29.9091;81.3727;200.0;14.8391;5.4087;-0.00153381;1
244.328;-0.694212;29.9005;81.324;200.0;14.8598;5.41455;-0.00164825;1
244.428;-0.693909;29.8919;81.2766;200.0;14.8807;5.42051;-0.00175697;1
244.53;-0.693587;29.883;81.2285;200.0;14.9024;5.42681;-0.00186569;1
244.629;-0.693255;29.8737;81.1783;200.0;14.9249;5.43331;-0.00197918;1
244.728;-0.692906;29.8641;81.1265;200.0;14.9485;5.44013;-0.00209648;1
244.827;-0.692545;29.8542;81.0739;200.0;14.9727;5.44717;-0.00221426;1
244.926;-0.692168;29.8441;81.0212;200.0;14.9976;5.45447;-0.00232917;1
245.027;-0.691775;29.8339;80.9686;200.0;15.0231;5.46206;-0.00244266;1
245.125;-0.691372;29.8233;80.9145;199.472;15.0493;5.46983;-0.00255901;1
245.224;-0.690948;29.8123;80.8586;198.062;15.0768;5.47802;-0.00267822;1
245.322;-0.690518;29.8011;80.8015;196.652;15.1047;5.4863;-0.00280029;1
245.42;-0.690061;29.7894;80.7436;195.24;15.134;5.49508;-0.00292141;1
245.518;-0.689597;29.7778;80.6866;193.824;15.1633;5.50394;-0.00303871;1
245.618;-0.689114;29.7658;80.6281;192.409;15.1938;5.51317;-0.00315792;1
245.715;-0.688616;29.7533;80.5675;190.995;15.2252;5.52269;-0.0032819;1
245.813;-0.688106;29.7406;80.5059;189.58;15.2575;5.53245;-0.00340778;1
245.91;-0.687574;29.7275;80.4434;188.164;15.2907;5.54259;-0.00353319;1
246.008;-0.687034;29.7144;80.3815;186.744;15.3242;5.55284;-0.00365478;1
246.106;-0.68647;29.7008;80.318;185.325;15.3591;5.56355;-0.00377924;1
246.203;-0.685894;29.6869;80.2529;183.906;15.3948;5.57449;-0.00390703;1
246.3;-0.685303;29.6727;80.1865;182.487;15.4313;5.5857;-0.00403625;1
246.397;-0.684691;29.6581;80.1192;181.067;15.4689;5.5973;-0.00416595;1
246.493;-0.684067;29.6434;80.0519;179.645;15.507;5.60909;-0.0042947;1
246.591;-0.683423;29.6282;79.9834;178.221;15.5463;5.62127;-0.00442392;1
246.687;-0.682764;29.6128;79.9136;176.798;15.5865;5.63371;-0.00455505;1
246.784;-0.682093;29.5971;79.8428;175.374;15.6273;5.64639;-0.00468809;1
246.88;-0.681395;29.5808;79.7702;173.95;15.6697;5.65956;-0.00482303;1
246.976;-0.680684;29.5644;79.6974;172.524;15.7126;5.67296;-0.00495655;1
247.073;-0.679959;29.5477;79.6243;171.096;15.7563;5.6866;-0.00509006;1
247.169;-0.679212;29.5306;79.5493;169.668;15.8013;5.70066;-0.00522548;1
247.264;-0.67845;29.5132;79.4732;168.24;15.8471;5.71499;-0.00536377;1
247.36;-0.677671;29.4954;79.3958;166.812;15.8939;5.72964;-0.005503;1
247.456;-0.67687;29.4773;79.3178;165.382;15.9419;5.74469;-0.00564176;1
247.552;-0.676057;29.459;79.2394;163.95;15.9904;5.75994;-0.00578005;1
247.647;-0.675225;29.4403;79.1593;162.518;16.0401;5.77556;-0.00592071;1
247.742;-0.674371;29.4211;79.0778;161.085;16.0911;5.7916;-0.00606376;1
247.838;-0.673501;29.4017;78.9956;159.652;16.1429;5.80789;-0.00620681;1
247.933;-0.672615;29.3819;78.9125;158.217;16.1957;5.82451;-0.00635034;1
248.028;-0.671704;29.3617;78.8278;156.782;16.2497;5.84157;-0.00649578;1
248.123;-0.670779;29.3413;78.7424;155.346;16.3047;5.8589;-0.00664169;1
248.218;-0.669839;29.3205;78.6563;153.908;16.3603;5.87649;-0.0067876;1
248.313;-0.668873;29.2993;78.5688;152.469;16.4175;5.89458;-0.00693447;1
248.408;-0.667888;29.2777;78.4801;151.031;16.4757;5.913;-0.00708372;1
248.502;-0.666887;29.2558;78.3898;149.591;16.535;5.93173;-0.00723488;1
248.597;-0.665867;29.2335;78.2989;148.151;16.5953;5.95081;-0.00738651;1
248.691;-0.664825;29.2109;78.2072;146.709;16.6567;5.97029;-0.00753719;1
248.786;-0.663765;29.1879;78.1144;145.265;16.7191;5.99008;-0.00768882;1
248.88;-0.662689;29.1646;78.0203;143.822;16.7826;6.0102;-0.00784332;1
248.975;-0.661587;29.1408;77.9247;142.377;16.8476;6.03078;-0.00799877;1
249.069;-0.660464;29.1167;77.8282;140.932;16.9137;6.05176;-0.00815517;1
249.163;-0.659324;29.0922;77.7308;139.485;16.9807;6.07304;-0.00831157;1
249.257;-0.658167;29.0674;77.6325;138.037;17.0487;6.09464;-0.00846893;1
249.352;-0.656985;29.0422;77.5331;136.588;17.118;6.11669;-0.00862629;1
249.446;-0.655781;29.0165;77.4318;135.139;17.1888;6.13917;-0.00878746;1
249.539;-0.654558;28.9904;77.3292;133.69;17.2608;6.162;-0.00895006;1
249.634;-0.653316;28.9641;77.2262;132.238;17.3337;6.18518;-0.00911171;1
249.728;-0.652054;28.9374;77.1226;130.785;17.4076;6.20871;-0.00927192;1
249.822;-0.650765;28.9103;77.0179;129.33;17.483;6.23273;-0.00943309;1
249.916;-0.649456;28.8826;76.9107;127.876;17.5599;6.25717;-0.00959999;1
250.008;-0.648128;28.8546;76.802;126.422;17.638;6.28195;-0.00976926;1
250.103;-0.64678;28.8263;76.6935;124.965;17.717;6.30708;-0.0099352;1
250.197;-0.645411;28.7977;76.5845;123.506;17.797;6.33259;-0.0100997;1
250.291;-0.644017;28.7686;76.4741;122.047;17.8785;6.35856;-0.0102657;1
250.385;-0.6426;28.739;76.3612;120.588;17.9617;6.38499;-0.0104373;1
250.477;-0.641165;28.7089;76.2469;119.128;18.0461;6.41177;-0.0106118;1
250.571;-0.639707;28.6786;76.1326;117.666;18.1314;6.43893;-0.0107825;1
250.665;-0.638228;28.648;76.0178;116.202;18.218;6.4665;-0.0109523;1
250.759;-0.636724;28.6169;75.9017;114.737;18.3059;6.4945;-0.011123;1
250.853;-0.635195;28.5853;75.7833;113.272;18.3955;6.52301;-0.0112985;1
250.945;-0.633645;28.5532;75.6628;111.807;18.4867;6.55194;-0.0114787;1
251.039;-0.632073;28.5208;75.5424;110.34;18.5789;6.58124;-0.0116552;1
251.134;-0.630479;28.4881;75.4217;108.87;18.6721;6.61094;-0.0118297;1
251.227;-0.628863;28.455;75.3294;107.399;18.7665;6.64103;-0.0120028;1
251.321;-0.627224;28.4214;75.3311;105.928;18.8626;6.67157;-0.0121816;1
251.413;-0.625559;28.3872;75.4498;104.458;18.9607;6.70265;-0.012368;1
251.507;-0.623872;28.3527;75.7211;102.985;19.0597;6.7341;-0.0125497;1
251.602;-0.622161;28.3179;76.1953;101.509;19.1598;6.76597;-0.0127276;1
251.696;-0.620428;28.2828;76.9591;100.032;19.261;6.79823;-0.0129035;1
251.79;-0.618669;28.2471;78.1839;98.5548;19.3642;6.83101;-0.0130866;1
251.881;-0.61689;28.2107;80.3707;97.0788;19.4693;6.86424;-0.0132783;1
251.976;-0.615086;28.1742;156.708;95.5998;19.5753;6.89788;-0.0134643;1
252.07;-0.613257;28.1373;154.76;94.1182;19.6824;6.93195;-0.013646;1
252.164;-0.611404;28.1;152.805;92.6348;19.7908;6.96645;-0.0138267;1
252.258;-0.609526;28.0622;150.846;91.1517;19.9012;7.00146;-0.0140136;1
252.351;-0.607625;28.0237;148.882;89.6698;20.0136;7.03698;-0.01421;1
252.444;-0.605699;27.9849;146.91;88.1848;20.127;7.07291;-0.0144008;1
252.539;-0.603748;27.9459;144.93;86.697;20.2415;7.10926;-0.0145863;1
252.634;-0.601773;27.9065;142.942;85.2073;20.3572;7.14605;-0.0147703;1
252.728;-0.599773;27.8665;140.949;83.7173;20.4748;7.18334;-0.0149587;1
252.821;-0.597749;27.8259;138.95;82.2289;20.5947;7.22115;-0.0151594;1
252.914;-0.595701;27.7849;136.943;80.7378;20.7157;7.25939;-0.0153554;1
253.009;-0.593626;27.7437;134.927;79.2437;20.8377;7.29807;-0.0155452;1
253.104;-0.591526;27.7021;132.902;77.7473;20.9609;7.33718;-0.0157312;1
253.199;-0.589402;27.66;130.871;76.2506;21.0859;7.3768;-0.0159219;1
253.293;-0.587254;27.6172;128.833;74.7557;21.2136;7.41697;-0.0161274;3
253.385;-0.585078;27.574;126.786;73.2583;21.3425;7.45761;-0.0163282;3
253.48;-0.582876;27.5305;124.729;71.7573;21.4722;7.49867;-0.0165198;3
253.52;-0.580416;27.3838;123.366;71.0492;21.9437;7.57374;-0.0204514;3
253.458;-0.577214;27.0096;123.564;72.0625;23.2831;7.73176;-0.0328229;3
253.349;-0.57315;26.5243;124.561;73.9011;25.3475;7.95064;-0.0497139;3
253.184;-0.568113;26.0042;125.838;75.9851;28.0881;8.21541;-0.068394;3
252.973;-0.562041;25.4837;127.144;78.0461;31.1451;8.5192;-0.0875037;3
252.715;-0.554874;24.9768;128.355;79.9574;33.8951;8.85905;-0.106331;3
252.43;-0.54658;24.4899;129.398;81.6479;36.3303;9.23263;-0.124429;3
252.129;-0.537166;24.0297;130.187;83.0315;38.4166;9.6342;-0.14126;3
251.797;-0.526614;23.583;130.82;84.218;40.2597;10.0708;-0.157341;3
251.46;-0.514905;23.1436;131.338;85.2573;41.914;10.547;-0.172894;3
251.12;-0.502015;22.7145;131.692;86.099;43.3522;11.0599;-0.187593;3
250.795;-0.487916;22.2982;131.832;86.6941;44.5455;11.6043;-0.201105;3
250.502;-0.472634;21.9005;131.669;86.9513;45.43;12.1676;-0.212853;3
250.216;-0.456194;21.5114;131.295;86.974;46.0928;12.7558;-0.223372;3
249.957;-0.438577;21.1223;57.4926;86.85;46.6077;13.3768;-0.23313;3
249.719;-0.419778;20.741;56.6403;86.5477;46.956;13.9837;-0.241906;3
249.513;-0.399798;20.38;129.274;86.0515;47.1317;14.5386;-0.249568;3
249.349;-0.378652;20.0457;128.171;85.2924;47.089;15.0306;-0.255651;3
249.198;-0.356363;19.7322;126.893;84.3576;46.8995;15.4711;-0.260639;3
249.066;-0.332942;19.43;125.564;83.3747;46.6606;15.8785;-0.265297;3
248.944;-0.308387;19.1388;124.19;82.3514;46.3802;16.255;-0.269659;3
248.829;-0.282698;18.8574;122.788;81.3053;46.0722;16.6044;-0.273829;3
248.693;-0.256064;18.5785;121.445;80.3227;45.798;16.9407;-0.271491;3
248.506;-0.229696;18.2791;120.418;79.6492;45.7269;17.3032;-0.263625;3
248.293;-0.203745;17.9517;119.776;79.3443;45.8965;17.7052;-0.258197;3
248.054;-0.178123;17.6061;119.393;79.281;46.2189;18.1319;-0.254412;3
247.8;-0.152768;17.2494;119.178;79.3725;46.6352;18.573;-0.251716;3
247.536;-0.127654;16.8859;119.079;79.5683;47.1122;19.0227;-0.249784;3
247.264;-0.102769;16.518;119.071;79.8427;47.633;19.4783;-0.248452;3
246.986;-0.0781195;16.1473;119.138;80.1821;48.1892;19.9382;-0.247639;3
246.701;-0.0537054;15.775;119.272;80.5774;48.7755;20.402;-0.247289;3
246.406;-0.0295361;15.4021;119.462;81.0193;49.3861;20.8685;-0.247345;3
246.103;-0.00562012;15.03;43.8298;81.4983;50.0151;21.3367;-0.247744;3
245.789;0.0180426;14.66;40.0472;81.9994;50.6526;21.8043;-0.248382;3
245.466;0.0414514;14.2938;37.4232;82.5035;51.286;22.2681;-0.249122;3
245.134;0.0646112;13.9326;35.3124;82.9924;51.9024;22.7248;-0.249827;3
244.564;0.0875195;13.5775;33.5242;83.452;52.4921;23.1716;-0.250393;3
243.855;0.110161;13.2256;31.9022;83.9253;53.0856;23.6165;-0.251134;3
243.129;0.132545;12.8747;30.3722;84.4454;53.7074;24.0668;-0.252297;3
242.388;0.154683;12.525;28.9214;85.0117;54.3579;24.5233;-0.25388;1
241.632;0.176586;12.1775;27.5514;85.6115;55.0288;24.984;-0.25579;1
240.862;0.198259;11.8332;26.2642;86.229;55.7089;25.4461;-0.257908;1
240.287;0.219722;11.4933;25.0632;86.8417;56.3824;25.9051;-0.260063;1
239.854;0.240996;11.1609;23.9712;87.3917;57.007;26.3485;-0.261811;1
239.437;0.262079;10.8386;23.0022;87.8228;57.5403;26.7626;-0.262714;1
239.069;0.282966;10.5282;22.1588;88.0926;57.9505;27.1364;-0.262435;1
238.892;0.303587;10.2377;21.5016;88.0548;58.1273;27.4333;-0.259829;1
238.86;0.323911;9.97135;21.0598;87.6193;58.0042;27.6303;-0.25415;1
238.89;0.343928;9.72642;20.8066;86.8308;57.6171;27.7369;-0.245671;1
238.972;0.363625;9.50102;20.7323;85.731;57.0011;27.7635;-0.234638;1
239.095;0.382934;9.29435;20.8413;84.365;56.1937;27.7211;-0.22133;1
239.243;0.401794;9.10523;21.1468;82.7867;55.2388;27.623;-0.206096;3
239.403;0.420092;8.93266;21.6714;81.0626;54.1873;27.4844;-0.189413;3
239.56;0.437663;8.77569;22.4504;79.2692;53.0945;27.3218;-0.171873;3
239.631;0.454454;8.61367;23.2012;77.7685;52.2096;27.2141;-0.156589;3
239.538;0.470606;8.41341;23.2207;77.0383;51.8527;27.2655;-0.147886;3
239.388;0.486143;8.18332;22.5226;76.9245;51.9113;27.4419;-0.144635;3
239.211;0.501122;7.93699;21.4182;77.2147;52.2398;27.6991;-0.145047;3
239.001;0.515618;7.68515;20.1893;77.7403;52.7255;28.0027;-0.147641;3
238.753;0.529691;7.43392;18.9781;78.3994;53.3007;28.3321;-0.151506;3
238.463;0.543389;7.18646;17.8381;79.1352;53.9278;28.6763;-0.156123;3
238.134;0.556743;6.94473;16.7874;79.9085;54.5806;29.0271;-0.161138;3
237.767;0.56978;6.70992;15.8296;80.6877;55.2377;29.3778;-0.166264;3
237.366;0.582521;6.48293;14.9626;81.4453;55.8798;29.7223;-0.171253;3
