Velocità;DistanzaLineaCentrale;TrackEdgeSensors[0];TrackEdgeSensors[1];TrackEdgeSensors[2];TrackEdgeSensors[3];TrackEdgeSensors[4];TrackEdgeSensors[5];TrackEdgeSensors[6];TrackEdgeSensors[7];TrackEdgeSensors[8];TrackEdgeSensors[9];TrackEdgeSensors[10];TrackEdgeSensors[11];TrackEdgeSensors[12];TrackEdgeSensors[13];TrackEdgeSensors[14];TrackEdgeSensors[15];TrackEdgeSensors[16];TrackEdgeSensors[17];TrackEdgeSensors[18];TrackEdgeSensors[19];AngoloTraccia
69.8315;0.50277176;0.747843;-0.210266;-1.0983100000000001;-1.8587400000000003;-2.28683;-2.2621200000000004;-2.0225999999999997;0.37021000000000015;12.0;1.3171999999999997;-5.27889;-7.92394;-9.70587;-11.15967;-12.658;-14.003627;-15.162286;-16.232222999999998;-17.243819;0.5116441735239607;1
70.4034;0.501260885;0.749512;-0.21109499999999998;-1.102798;-1.8708399999999998;-2.32299;-2.36496;-2.24552;-0.38492999999999994;12.0;3.2937;-4.91693;-7.78066;-9.63118;-11.11486;-12.63795;-13.99618;-15.159882999999999;-16.232723;-17.246698000000002;0.5097401233622809;1
71.0129;0.4997912725;0.751385;-0.21080300000000002;-1.104741;-1.8773600000000001;-2.34387;-2.42482;-2.3731999999999998;-0.7899700000000003;12.0;5.041999999999999;-4.65338;-7.682480000000001;-9.58181;-11.086079999999999;-12.62575;-13.99215;-15.159057999999998;-16.233736;-17.249242000000002;0.5085011339612991;1
71.6994;0.498267555;0.753507;-0.209504;-1.104519;-1.8793100000000003;-2.35278;-2.45302;-2.43484;-0.9841700000000003;11.7243;6.227799999999999;-4.5022;-7.629910000000001;-9.55684;-11.07236;-12.62078;-13.991309999999999;-15.159772;-16.235368;-17.251697;0.507814714607238;1
72.2729;0.49676056;0.7557210000000001;-0.207467;-1.102598;-1.87759;-2.3521;-2.45629;-2.446;-1.0290300000000001;11.118100000000002;6.603700000000001;-4.46522;-7.620349999999999;-9.55411;-11.0721;-12.622110000000001;-13.99314;-15.161741000000001;-16.237461;-17.254008;0.507603197687869;1
72.9664;0.495271175;0.757915;-0.20542499999999997;-1.100633;-1.87575;-2.35105;-2.45855;-2.4549999999999996;-1.0670699999999997;10.611;6.9563999999999995;-4.43276;-7.61254;-9.55229;-11.072370000000001;-12.62368;-13.995070000000002;-15.163737000000001;-16.239549;-17.256287;0.5074127051364823;1
73.5397;0.49380825;0.760105;-0.20317400000000002;-1.098144;-1.8727399999999998;-2.34692;-2.45285;-2.4480200000000005;-1.0592599999999996;10.5722;6.978999999999999;-4.44081;-7.619489999999999;-9.55796;-11.07713;-12.62731;-13.99785;-15.166120000000001;-16.241761;-17.258491;0.5073803489365517;1
74.1583;0.49235615;0.762274;-0.200969;-1.0957409999999999;-1.8699;-2.3432;-2.44814;-2.44301;-1.0569099999999998;10.4816;7.0421;-4.44399;-7.624639999999999;-9.5627;-11.08132;-12.63067;-14.000509;-15.168434999999999;-16.243938;-17.260682;0.5073296421716826;1
74.8287;0.4909122;0.764429;-0.19878900000000002;-1.093382;-1.8671399999999998;-2.33966;-2.44388;-2.43885;-1.05685;10.371100000000002;7.1232;-4.44512;-7.629040000000001;-9.56705;-11.08527;-12.6339;-14.003107;-15.170717;-16.246095;-17.262863;0.5072713755470166;1
75.5177;0.48947365;0.76659;-0.19652399999999998;-1.090817;-1.8639299999999999;-2.33495;-2.43661;-2.4286900000000005;-1.0397799999999997;10.4256;7.0738;-4.46164;-7.639009999999999;-9.57422;-11.09091;-12.63792;-14.006034;-15.173149;-16.248305;-17.265022;0.5072723145611809;1
76.0583;0.4880357;0.768743;-0.19430399999999998;-1.088354;-1.86094;-2.33081;-2.43077;-2.42138;-1.0307899999999997;10.402600000000001;7.086099999999999;-4.4709200000000004;-7.646350000000001;-9.58006;-11.095740000000001;-12.64156;-14.008801;-15.175506000000002;-16.250485;-17.267187;0.5072453855448098;1
76.7908;0.48659655;0.770879;-0.1922230000000001;-1.0862120000000002;-1.8586399999999998;-2.32843;-2.42945;-2.42302;-1.04698;10.1423;7.295699999999999;-4.45741;-7.64546;-9.58172;-11.09807;-12.64404;-14.011075;-15.177631;-16.252577;-17.269372;0.5071310327181983;1
77.3794;0.4851603;0.7730319999999999;-0.1899889999999999;-1.083715;-1.8555700000000002;-2.32408;-2.4230899999999997;-2.41467;-1.0349800000000002;10.149600000000001;7.2846;-4.46954;-7.653829999999999;-9.58808;-11.10322;-12.64783;-14.013901999999998;-15.180015000000001;-16.254767;-17.271532;0.5071148466604858;1
78.094;0.48372275;0.775172;-0.18786199999999997;-1.081462;-1.85303;-2.32109;-2.4201799999999998;-2.41314;-1.0421300000000002;9.9799;7.428;-4.46416;-7.65591;-9.591249999999999;-11.10647;-12.65073;-14.016354000000002;-15.182222999999999;-16.256889;-17.273706999999998;0.5070317836956861;1
78.6823;0.48228505;0.777331;-0.18560099999999996;-1.078906;-1.84984;-2.31643;-2.41302;-2.4031999999999996;-1.0256599999999998;10.028899999999998;7.380099999999999;-4.480510000000001;-7.665819999999999;-9.59839;-11.11208;-12.65474;-14.019276;-15.184653;-16.259098;-17.275866;0.5070313858083284;1
79.3864;0.4808447;0.779487;-0.18338599999999997;-1.076459;-1.8468899999999997;-2.31238;-2.4074400000000002;-2.3964;-1.01802;9.9969;7.4042;-4.48878;-7.672829999999999;-9.60407;-11.11683;-12.658339999999999;-14.022029;-15.187003999999998;-16.261277999999997;-17.278035;0.5070000482000336;1
79.4983;0.47940325;0.781652;-0.18110999999999997;-1.073877;-1.8436500000000002;-2.3075900000000003;-2.39999;-2.38589;-1.0000100000000003;10.059700000000001;7.3436;-4.5065800000000005;-7.68326;-9.61149;-11.12261;-12.66243;-14.024987999999999;-15.189454000000001;-16.263498000000002;-17.280198000000002;0.5070049342567865;1
79.4679;0.4779684;0.783807;-0.17884899999999995;-1.071313;-1.8404400000000003;-2.30287;-2.39267;-2.37562;-0.9826;10.117500000000001;7.287700000000001;-4.52382;-7.69347;-9.61878;-11.128319999999999;-12.66647;-14.027923000000001;-15.191888;-16.265705;-17.282352;0.5070079741161996;1
79.4401;0.47653715;0.785957;-0.17659300000000008;-1.068757;-1.83724;-2.29816;-2.38538;-2.3654;-0.9653100000000002;10.174299999999999;7.2326;-4.54092;-7.7036299999999995;-9.62604;-11.134;-12.6705;-14.030849;-15.194316;-16.267907;-17.2845;0.5070106956657264;1
79.4122;0.4751087;0.7881020000000001;-0.17434499999999992;-1.0662129999999999;-1.8340600000000002;-2.2935;-2.3782;-2.35541;-0.94863;10.2259;7.1822;-4.55748;-7.71357;-9.63319;-11.139610000000001;-12.6745;-14.033758;-15.196733;-16.270102;-17.286645;0.5070114277784646;1
79.3778;0.47368235;0.790243;-0.1721;-1.063674;-1.8308900000000001;-2.28886;-2.37106;-2.34547;-0.9320799999999998;10.2763;7.1328000000000005;-4.57391;-7.723470000000001;-9.64031;-11.14521;-12.67848;-14.036661;-15.199144999999998;-16.272292999999998;-17.288785999999998;0.5070117779193395;1
79.3479;0.47225705;0.792383;-0.16985799999999998;-1.061137;-1.82772;-2.28422;-2.36393;-2.3355400000000004;-0.9155700000000003;10.3266;7.0836000000000015;-4.590310000000001;-7.733359999999999;-9.64743;-11.1508;-12.68246;-14.039561;-15.201554999999999;-16.274483;-17.290926;0.507012064398237;1
79.3134;0.4708328;0.794522;-0.16761800000000004;-1.058603;-1.82455;-2.27958;-2.3568100000000003;-2.32564;-0.8991300000000002;10.3762;7.034999999999999;-4.6066400000000005;-7.743219999999999;-9.65453;-11.156369999999999;-12.68643;-14.042458;-15.203964;-16.276671999999998;-17.293065000000002;0.5070121439757086;1
79.5903;0.46940725;0.7966719999999999;-0.165301;-1.055898;-1.82103;-2.27402;-2.34732;-2.31106;-0.8695700000000002;10.546199999999999;6.8852;-4.63438;-7.75718;-9.6637;-11.1632;-12.69099;-14.045601999999999;-15.206489999999999;-16.278906;-17.295195999999997;0.5070568346837288;1
80.0366;0.4679728;0.798825;-0.16305200000000006;-1.0533620000000001;-1.8178699999999999;-2.2694400000000003;-2.34038;-2.30155;-0.8542900000000003;10.584399999999999;6.846500000000001;-4.64966;-7.76669;-9.67064;-11.168690000000002;-12.69493;-14.048494999999999;-15.208903000000001;-16.281106;-17.297351;0.5070524420072995;1
80.3607;0.4665296;0.80099;-0.16079500000000008;-1.050826;-1.8147399999999998;-2.26492;-2.3336099999999997;-2.29239;-0.8400599999999997;10.6123;6.8162;-4.664070000000001;-7.7759;-9.67744;-11.17411;-12.69885;-14.051383999999999;-15.211322000000001;-16.283314;-17.29952;0.507044181865753;1
80.685;0.46507975;0.803177;-0.15843600000000002;-1.048067;-1.81113;-2.25922;-2.3238499999999997;-2.27734;-0.8093899999999998;10.7917;6.662700000000001;-4.69248;-7.790180000000001;-9.68682;-11.18108;-12.703489999999999;-14.054587000000001;-15.213892999999999;-16.285588;-17.301687;0.5070911166584707;1
81.1096;0.4636245;0.805358;-0.15617999999999999;-1.045553;-1.80806;-2.2549;-2.3176300000000003;-2.26931;-0.7984299999999998;10.788300000000001;6.657300000000001;-4.70413;-7.798439999999999;-9.69315;-11.18623;-12.7073;-14.057438999999999;-15.216301999999999;-16.287804;-17.303876;0.5070713814455274;1
81.5178;0.4621612;0.8075509999999999;-0.15391100000000008;-1.043027;-1.8049700000000002;-2.25057;-2.3114;-2.2612900000000002;-0.7875500000000002;10.7838;6.6526999999999985;-4.71577;-7.80672;-9.69951;-11.1914;-12.71112;-14.060303999999999;-15.218724;-16.290032;-17.306077;0.5070511369367661;1
81.9263;0.4606909;0.809744;-0.15170399999999998;-1.0406520000000001;-1.8022199999999997;-2.24711;-2.30742;-2.2577399999999996;-0.7892600000000002;10.6641;6.7428;-4.71685;-7.81123;-9.70396;-11.19544;-12.71443;-14.062956;-15.22105;-16.292229;-17.308297;0.5069884139736935;1
82.2874;0.4592184;0.8119500000000001;-0.14942700000000003;-1.038122;-1.79914;-2.24282;-2.30133;-2.2500100000000005;-0.7792499999999997;10.651900000000001;6.745099999999999;-4.72787;-7.81932;-9.71024;-11.20057;-12.71824;-14.065825;-15.223481000000001;-16.294468000000002;-17.310512;0.5069650500280477;1
82.7007;0.45774349999999997;0.814148;-0.14722799999999997;-1.035775;-1.7964600000000002;-2.23955;-2.29782;-2.2473799999999997;-0.7835000000000001;10.5119;6.856999999999999;-4.72684;-7.82311;-9.71434;-11.2044;-12.72146;-14.068442;-15.225793999999999;-16.296664;-17.312739999999998;0.506893621289588;1
83.0806;0.4562695;0.816355;-0.144956;-1.033257;-1.7934100000000002;-2.2353300000000003;-2.29192;-2.2400399999999996;-0.77455;10.491399999999999;6.867699999999999;-4.73707;-7.830920000000001;-9.72048;-11.20946;-12.72524;-14.071299;-15.228219000000001;-16.298903000000003;-17.314958;0.5068668036816771;1
83.5037;0.4547956;0.818549;-0.14278399999999997;-1.030971;-1.79085;-2.2323899999999997;-2.28923;-2.23902;-0.7831800000000001;10.3165;7.017599999999999;-4.73229;-7.8334;-9.72392;-11.212900000000001;-12.72827;-14.073838;-15.230493999999998;-16.301083;-17.317187;0.5067804939560383;1
83.9076;0.453324;0.8207530000000001;-0.14051500000000008;-1.028458;-1.78781;-2.22818;-2.28334;-2.23168;-0.7741900000000002;10.297999999999998;7.028200000000001;-4.74266;-7.84127;-9.73009;-11.21796;-12.73206;-14.076694;-15.232918000000002;-16.303319;-17.319401;0.506754074235485;1
84.2953;0.45185395;0.8229409999999999;-0.13834999999999997;-1.0261799999999999;-1.7852600000000003;-2.22526;-2.28068;-2.23069;-0.7827500000000001;10.1287;7.182300000000001;-4.73789;-7.8437600000000005;-9.73354;-11.22141;-12.73509;-14.079230999999998;-15.235189;-16.305494;-17.321624;0.5066680032422609;1
84.7068;0.450387;0.8251379999999999;-0.136087;-1.023672;-1.7822200000000001;-2.22105;-2.2747699999999997;-2.22329;-0.7735399999999999;10.1137;7.191300000000001;-4.748530000000001;-7.851730000000001;-9.73975;-11.2265;-12.73888;-14.082086;-15.237609;-16.307724;-17.323831000000002;0.5066426657753208;1
85.1101;0.44892350000000003;0.827323;-0.13388100000000006;-1.021289;-1.77944;-2.2175000000000002;-2.2705100000000003;-2.21912;-0.7731999999999999;10.0241;7.2744;-4.7515;-7.85698;-9.744589999999999;-11.23077;-12.74229;-14.084774999999999;-15.239947;-16.309919999999998;-17.326037;0.5065872161931475;1
85.4952;0.4474615;0.8295170000000001;-0.13159500000000007;-1.018718;-1.77626;-2.21291;-2.26362;-2.2097900000000004;-0.7586199999999999;10.055600000000002;7.237700000000001;-4.76691;-7.86662;-9.75164;-11.23635;-12.7463;-14.087720999999998;-15.242407;-16.312161;-17.328234000000002;0.5065805953475149;1
85.9187;0.446001;0.831706;-0.12932400000000008;-1.016181;-1.77315;-2.2085;-2.25718;-2.20132;-0.7463900000000002;10.067400000000001;7.220599999999999;-4.78031;-7.87555;-9.758320000000001;-11.24172;-12.75021;-14.090622;-15.244843;-16.314392;-17.330429000000002;0.5065660485857163;1
86.2886;0.444538;0.8339040000000001;-0.127013;-1.013556;-1.76985;-2.20362;-2.24955;-2.19054;-0.7277999999999999;10.132499999999999;7.15;-4.79921;-7.886419999999999;-9.765989999999999;-11.24767;-12.7544;-14.093641;-15.247336999999998;-16.316648;-17.332624000000003;0.5065731150651895;1
86.7171;0.443074;0.836111;-0.12464099999999992;-1.010795;-1.7662599999999997;-2.198;-2.24008;-2.1761299999999997;-0.6992199999999997;10.2822;6.9976;-4.82659;-7.9003;-9.77517;-11.254529999999999;-12.75901;-14.09684;-15.249917;-16.318938;-17.334815;0.5066138905616097;1
87.0888;0.4416015;0.8383240000000001;-0.12230899999999992;-1.0081390000000001;-1.7629100000000002;-2.19301;-2.23221;-2.1649000000000003;-0.6794800000000002;10.3567;6.919499999999999;-4.84638;-7.91152;-9.78303;-11.26061;-12.763259999999999;-14.099895;-15.252435;-16.321210999999998;-17.337023;0.5066242674638993;1
87.5219;0.440124;0.8405590000000001;-0.11985299999999999;-1.005208;-1.75898;-2.18655;-2.22064;-2.1463900000000002;-0.6396500000000003;10.603;6.6833;-4.8828000000000005;-7.92865;-9.79387;-11.268469999999999;-12.76834;-14.103307000000001;-15.255126;-16.323555;-17.339228;0.506701569019759;1
87.8987;0.4386335;0.8428000000000001;-0.11748499999999992;-1.002502;-1.7555599999999998;-2.1814;-2.21244;-2.13455;-0.6183399999999999;10.6904;6.5964;-4.90371;-7.94032;-9.80198;-11.274719999999999;-12.77268;-14.106418999999999;-15.257683;-16.32586;-17.341462999999997;0.5067161157815576;1
88.278;0.4371335;0.845069;-0.11499699999999997;-0.99954;-1.7515999999999998;-2.1749199999999997;-2.20088;-2.1161299999999996;-0.5788600000000003;10.935599999999999;6.3736999999999995;-4.93921;-7.957210000000001;-9.81273;-11.28255;-12.77778;-14.109855;-15.260402;-16.328235;-17.343702999999998;0.5067901228300954;1
88.6903;0.435619;0.847342;-0.11261700000000001;-0.99685;-1.74825;-2.17002;-2.1933800000000003;-2.1057499999999996;-0.5617699999999999;10.9849;6.321899999999999;-4.95659;-7.967699999999999;-9.82029;-11.28849;-12.782;-14.112936;-15.262963;-16.330562;-17.345976;0.5067895021258173;1
89.0747;0.434093;0.84964;-0.11016200000000005;-0.99401;-1.74459;-2.16436;-2.184;-2.09168;-0.5345299999999995;11.1226;6.1964;-4.98201;-7.98108;-9.82931;-11.29531;-12.78665;-14.116207;-15.265621;-16.332936;-17.348262;0.506821603677839;1
89.484;0.432555;0.8519450000000001;-0.10777699999999993;-0.9913500000000001;-1.7413399999999999;-2.1597999999999997;-2.17744;-2.08321;-0.5229399999999998;11.1219;6.185900000000001;-4.9951099999999995;-7.99011;-9.83616;-11.30085;-12.79072;-14.119238999999999;-15.268177;-16.335282;-17.350574;0.5068021390282988;1
89.9101;0.43100700000000003;0.854264;-0.10538699999999998;-0.9887;-1.7381199999999999;-2.15533;-2.1711300000000002;-2.0752800000000002;-0.5129099999999994;11.1072;6.1869;-5.00706;-7.99876;-9.842839999999999;-11.30629;-12.79475;-14.122264999999999;-15.270736;-16.337638000000002;-17.352903;0.5067773108571765;1
